Occupancy,Flood,Age
0.850,0.000,0.593
0.850,0.000,0.595
0.850,0.000,0.469
0.850,0.000,0.475
0.850,0.000,0.477
0.850,0.000,0.484
0.850,0.000,0.486
0.850,0.000,0.488
0.850,0.000,0.494
0.850,0.000,0.497
0.850,0.000,0.500
0.850,0.000,0.506
0.850,0.000,0.509
0.850,0.000,0.512
0.850,0.000,0.518
0.850,0.000,0.521
0.850,0.000,0.524
0.900,0.056,0.437
0.900,0.000,0.444
0.900,0.000,0.446
0.900,0.000,0.449
0.900,0.000,0.453
0.900,0.000,0.456
0.900,0.000,0.459
0.900,0.000,0.464
0.900,0.000,0.468
0.900,0.000,0.470
0.900,0.000,0.477
0.900,0.000,0.480
0.900,0.000,0.487
0.900,0.000,0.490
0.900,0.000,0.493
0.900,0.000,0.464
0.900,0.000,0.467
0.900,0.000,0.470
0.900,0.000,0.473
0.900,0.000,0.479
0.900,0.000,0.482
0.900,0.000,0.488
0.900,0.000,0.491
0.900,0.000,0.496
0.900,0.000,0.499
0.900,0.000,0.505
0.900,0.000,0.508
0.900,0.000,0.511
0.900,0.000,0.518
0.900,0.000,0.520
0.900,0.000,0.481
0.900,0.000,0.485
0.900,0.000,0.490
0.900,0.000,0.491
0.900,0.000,0.497
0.900,0.000,0.499
0.900,0.000,0.502
0.900,0.000,0.507
0.900,0.000,0.510
0.900,0.000,0.512
0.900,0.000,0.517
0.900,0.000,0.520
0.900,0.000,0.523
0.900,0.000,0.529
0.900,0.000,0.531
0.900,0.000,0.533
0.900,0.000,0.536
0.900,0.000,0.541
0.900,0.000,0.543
0.900,0.000,0.549
0.900,0.000,0.551
0.900,0.000,0.557
0.900,0.000,0.560
0.900,0.000,0.566
0.900,0.000,0.569
0.900,0.000,0.574
0.900,0.000,0.577
0.900,0.000,0.580
0.900,0.000,0.583
0.900,0.000,0.524
0.900,0.000,0.526
0.900,0.000,0.529
0.900,0.000,0.534
0.900,0.000,0.537
0.900,0.000,0.540
0.900,0.000,0.546
0.900,0.000,0.552
0.900,0.000,0.554
0.900,0.000,0.557
0.900,0.000,0.562
0.900,0.000,0.565
0.900,0.000,0.571
0.900,0.000,0.573
0.900,0.000,0.579
0.900,0.000,0.582
0.900,0.000,0.588
0.900,0.000,0.590
0.900,0.000,0.593
0.900,0.000,0.599
0.900,0.000,0.601
0.900,0.000,0.604
0.900,0.000,0.607
0.900,0.000,0.613
0.900,0.000,0.616
0.900,0.000,0.619
0.900,0.000,0.625
0.900,0.000,0.628
0.900,0.000,0.631
0.900,0.000,0.574
0.900,0.000,0.577
0.900,0.000,0.580
0.900,0.000,0.586
0.900,0.000,0.587
0.900,0.000,0.590
0.900,0.000,0.596
0.900,0.000,0.599
0.900,0.000,0.602
0.900,0.000,0.608
0.900,0.000,0.611
0.900,0.000,0.617
0.900,0.000,0.620
0.900,0.000,0.626
0.900,0.000,0.613
0.900,0.000,0.616
0.900,0.000,0.622
0.900,0.000,0.623
0.900,0.000,0.629
0.900,0.000,0.635
0.850,0.000,0.558
0.850,0.000,0.500
0.850,0.000,0.502
0.850,0.000,0.507
0.850,0.000,0.509
0.850,0.000,0.512
0.850,0.000,0.518
0.850,0.000,0.521
0.850,0.000,0.524
0.850,0.000,0.530
0.850,0.000,0.533
0.850,0.000,0.538
0.850,0.000,0.541
0.850,0.000,0.547
0.850,0.000,0.550
0.850,0.000,0.556
0.850,0.000,0.559
0.850,0.000,0.565
0.850,0.000,0.568
0.850,0.000,0.571
0.850,0.000,0.574
0.850,0.000,0.580
0.850,0.000,0.583
0.850,0.000,0.585
0.850,0.000,0.592
0.850,0.000,0.594
0.850,0.000,0.601
0.850,0.000,0.604
0.850,0.000,0.606
0.850,0.000,0.612
0.850,0.000,0.603
0.850,0.000,0.609
0.850,0.000,0.612
0.850,0.000,0.614
0.850,0.000,0.616
0.850,0.000,0.622
0.850,0.000,0.625
0.850,0.000,0.628
0.850,0.000,0.634
0.850,0.000,0.637
0.800,0.000,0.555
0.800,0.000,0.560
0.800,0.000,0.563
0.800,0.000,0.570
0.800,0.000,0.572
0.800,0.000,0.575
0.800,0.000,0.581
0.800,0.000,0.584
0.800,0.000,0.587
0.800,0.000,0.593
0.800,0.000,0.595
0.800,0.000,0.598
0.800,0.000,0.605
0.800,0.000,0.608
0.800,0.000,0.610
0.800,0.000,0.616
0.800,0.000,0.619
0.800,0.000,0.622
0.800,0.000,0.628
0.800,0.000,0.631
0.800,0.000,0.633
0.800,0.000,0.636
0.800,0.000,0.642
0.800,0.000,0.645
0.800,0.000,0.648
0.800,0.000,0.654
0.800,0.000,0.657
0.800,0.000,0.660
0.800,0.000,0.663
0.800,0.000,0.669
0.800,0.000,0.672
0.800,0.000,0.677
0.800,0.000,0.680
0.800,0.000,0.683
0.800,0.000,0.689
0.800,0.000,0.692
0.800,0.000,0.698
0.800,0.000,0.700
0.800,0.000,0.707
0.800,0.000,0.710
0.800,0.000,0.712
0.800,0.000,0.718
0.850,0.059,0.659
0.850,0.000,0.661
0.850,0.000,0.667
0.850,0.000,0.670
0.850,0.000,0.674
0.850,0.000,0.677
0.850,0.000,0.680
0.850,0.000,0.686
0.850,0.000,0.693
0.850,0.000,0.696
0.850,0.000,0.699
0.850,0.000,0.706
0.850,0.000,0.709
0.850,0.000,0.716
0.850,0.000,0.588
0.850,0.000,0.595
0.850,0.000,0.598
0.850,0.000,0.601
0.850,0.000,0.601
0.850,0.000,0.608
0.850,0.000,0.611
0.850,0.000,0.615
0.850,0.000,0.621
0.850,0.000,0.625
0.850,0.000,0.631
0.850,0.000,0.635
0.850,0.000,0.638
0.850,0.000,0.645
0.850,0.000,0.648
0.850,0.000,0.655
0.850,0.000,0.658
0.850,0.000,0.661
0.850,0.000,0.665
0.850,0.000,0.671
0.850,0.000,0.675
0.850,0.000,0.678
0.850,0.000,0.685
0.850,0.000,0.688
0.850,0.000,0.691
0.850,0.000,0.698
0.850,0.000,0.701
0.850,0.000,0.708
0.850,0.000,0.711
0.850,0.000,0.718
0.850,0.000,0.721
0.850,0.000,0.725
0.850,0.000,0.731
0.850,0.000,0.735
0.850,0.000,0.738
0.850,0.000,0.745
0.850,0.000,0.748
0.850,0.000,0.751
0.850,0.000,0.758
0.850,0.000,0.761
0.850,0.000,0.765
0.850,0.000,0.771
0.850,0.000,0.778
0.850,0.000,0.781
0.850,0.000,0.788
0.850,0.000,0.791
0.850,0.000,0.798
0.850,0.000,0.801
0.850,0.000,0.805
0.850,0.000,0.811
0.850,0.000,0.815
0.850,0.000,0.818
0.850,0.000,0.825
0.850,0.000,0.828
0.850,0.000,0.831
0.850,0.000,0.838
0.850,0.000,0.841
0.850,0.000,0.845
0.900,0.056,0.729
0.900,0.000,0.732
0.900,0.000,0.733
0.900,0.000,0.736
0.900,0.000,0.741
0.900,0.000,0.743
0.900,0.000,0.745
0.900,0.000,0.750
0.900,0.000,0.753
0.900,0.000,0.755
0.900,0.000,0.757
0.900,0.000,0.762
0.900,0.000,0.765
0.900,0.000,0.767
0.900,0.000,0.772
0.900,0.000,0.774
0.900,0.000,0.777
0.900,0.000,0.779
0.900,0.000,0.784
0.900,0.000,0.786
0.900,0.000,0.789
0.900,0.000,0.794
0.900,0.000,0.796
0.900,0.000,0.732
0.900,0.000,0.733
0.900,0.000,0.736
0.900,0.000,0.738
0.900,0.000,0.744
0.900,0.000,0.745
0.900,0.000,0.748
0.900,0.000,0.750
0.900,0.000,0.756
0.900,0.000,0.757
0.900,0.000,0.763
0.900,0.000,0.765
0.900,0.000,0.767
0.900,0.000,0.770
0.900,0.000,0.775
0.900,0.000,0.776
0.900,0.000,0.779
0.900,0.000,0.785
0.900,0.000,0.786
0.900,0.000,0.789
0.900,0.000,0.793
0.900,0.000,0.796
0.900,0.000,0.798
0.900,0.000,0.803
0.900,0.000,0.805
0.900,0.000,0.808
0.900,0.000,0.813
0.900,0.000,0.815
0.900,0.000,0.820
0.900,0.000,0.822
0.900,0.000,0.828
0.900,0.000,0.829
0.900,0.000,0.834
0.900,0.000,0.837
0.900,0.000,0.841
0.900,0.000,0.844
0.900,0.000,0.850
0.900,0.000,0.851
0.900,0.000,0.854
0.900,0.000,0.859
0.900,0.000,0.861
0.900,0.000,0.864
0.900,0.000,0.869
0.900,0.000,0.871
0.900,0.000,0.820
0.900,0.000,0.825
0.900,0.000,0.827
0.850,0.000,0.763
0.850,0.000,0.765
0.850,0.000,0.770
0.850,0.000,0.773
0.850,0.000,0.689
0.850,0.000,0.690
0.850,0.000,0.696
0.850,0.000,0.696
0.850,0.000,0.701
0.850,0.000,0.707
0.850,0.000,0.708
0.850,0.000,0.714
0.850,0.000,0.716
0.800,0.000,0.637
0.800,0.000,0.642
0.800,0.000,0.644
0.800,0.000,0.649
0.800,0.000,0.651
0.800,0.000,0.656
0.800,0.000,0.658
0.800,0.000,0.660
0.800,0.000,0.665
0.800,0.000,0.668
0.800,0.000,0.670
0.800,0.000,0.675
0.800,0.000,0.678
0.800,0.000,0.683
0.800,0.000,0.685
0.800,0.000,0.690
0.800,0.000,0.693
0.800,0.000,0.698
0.800,0.000,0.700
0.800,0.000,0.703
0.800,0.000,0.709
0.750,0.000,0.626
0.750,0.000,0.629
0.750,0.000,0.635
0.750,0.000,0.638
0.700,0.000,0.547
0.700,0.000,0.549
0.700,0.000,0.555
0.700,0.000,0.558
0.700,0.000,0.561
0.700,0.000,0.564
0.700,0.000,0.569
0.700,0.000,0.572
0.700,0.000,0.575
0.700,0.000,0.578
0.700,0.000,0.584
0.700,0.000,0.586
0.700,0.000,0.592
0.700,0.000,0.595
0.700,0.000,0.601
0.700,0.000,0.604
0.700,0.000,0.606
0.700,0.000,0.609
0.700,0.000,0.615
0.700,0.000,0.618
0.700,0.000,0.625
0.700,0.000,0.626
0.700,0.000,0.633
0.700,0.000,0.636
0.700,0.000,0.643
0.700,0.000,0.646
0.700,0.000,0.653
0.700,0.000,0.656
0.700,0.000,0.663
0.700,0.000,0.666
0.700,0.000,0.673
0.700,0.000,0.683
0.700,0.000,0.686
0.700,0.000,0.693
0.700,0.000,0.696
0.700,0.000,0.700
0.700,0.000,0.706
0.700,0.000,0.710
0.700,0.000,0.716
0.700,0.000,0.720
0.700,0.000,0.730
0.700,0.000,0.700
0.700,0.000,0.703
0.700,0.000,0.709
0.700,0.000,0.712
0.700,0.000,0.714
0.700,0.000,0.717
0.700,0.000,0.724
0.700,0.000,0.726
0.700,0.000,0.732
0.700,0.000,0.735
0.700,0.000,0.737
0.700,0.000,0.743
0.700,0.000,0.746
0.700,0.000,0.749
0.700,0.000,0.755
0.700,0.000,0.757
0.700,0.000,0.760
0.700,0.000,0.766
0.700,0.000,0.769
0.700,0.000,0.772
0.700,0.000,0.777
0.700,0.000,0.780
0.700,0.000,0.786
0.700,0.000,0.789
0.700,0.000,0.795
0.650,0.000,0.704
0.650,0.000,0.708
0.650,0.000,0.713
0.650,0.000,0.716
0.650,0.000,0.722
0.650,0.000,0.725
0.650,0.000,0.730
0.650,0.000,0.733
0.650,0.000,0.739
0.650,0.000,0.742
0.650,0.000,0.744
0.650,0.000,0.751
0.650,0.000,0.753
0.650,0.000,0.758
0.650,0.000,0.761
0.650,0.000,0.767
0.650,0.000,0.770
0.650,0.000,0.775
0.650,0.000,0.730
0.650,0.000,0.735
0.650,0.000,0.738
0.650,0.000,0.740
0.650,0.000,0.746
0.650,0.000,0.748
0.650,0.000,0.754
0.650,0.000,0.756
0.650,0.000,0.758
0.650,0.000,0.763
0.650,0.000,0.766
0.650,0.000,0.768
0.650,0.000,0.774
0.650,0.000,0.776
0.650,0.000,0.778
0.650,0.000,0.784
0.650,0.000,0.786
0.650,0.000,0.789
0.650,0.000,0.794
0.650,0.000,0.797
0.650,0.000,0.799
0.650,0.000,0.802
0.650,0.000,0.807
0.650,0.000,0.809
0.650,0.000,0.815
0.650,0.000,0.817
0.650,0.000,0.820
0.650,0.000,0.822
0.600,0.000,0.730
0.600,0.000,0.732
0.600,0.000,0.735
0.600,0.000,0.740
0.600,0.000,0.742
0.600,0.000,0.745
0.600,0.000,0.749
0.600,0.000,0.752
0.600,0.000,0.755
0.600,0.077,0.760
0.650,0.000,0.653
0.650,0.000,0.655
0.650,0.000,0.661
0.650,0.000,0.661
0.650,0.000,0.663
0.650,0.000,0.665
0.650,0.000,0.671
0.650,0.000,0.672
0.650,0.000,0.674
0.650,0.000,0.676
0.650,0.000,0.682
0.650,0.000,0.683
0.650,0.000,0.685
0.650,0.000,0.688
0.650,0.000,0.693
0.650,0.000,0.695
0.650,0.000,0.697
0.650,0.000,0.702
0.650,0.000,0.704
0.650,0.000,0.710
0.650,0.000,0.712
0.650,0.000,0.713
0.650,0.071,0.716
0.700,0.000,0.628
0.700,0.000,0.630
0.700,0.000,0.636
0.700,0.000,0.635
0.700,0.000,0.640
0.700,0.000,0.642
0.700,0.000,0.586
0.700,0.000,0.589
0.700,0.000,0.594
0.700,0.000,0.596
0.700,0.000,0.597
0.700,0.000,0.602
0.700,0.000,0.605
0.700,0.000,0.609
0.700,0.000,0.610
0.700,0.000,0.615
0.700,0.000,0.619
0.700,0.000,0.623
0.700,0.000,0.626
0.700,0.000,0.627
0.700,0.000,0.632
0.700,0.000,0.635
0.700,0.000,0.636
0.700,0.000,0.640
0.700,0.000,0.643
0.700,0.000,0.648
0.700,0.000,0.648
0.700,0.000,0.537
0.700,0.000,0.540
0.700,0.000,0.541
0.700,0.000,0.544
0.650,0.000,0.433
0.650,0.000,0.437
0.650,0.000,0.439
0.650,0.000,0.441
0.700,0.071,0.413
0.700,0.000,0.415
0.700,0.000,0.416
0.700,0.000,0.420
0.700,0.000,0.422
0.700,0.000,0.423
0.700,0.000,0.429
0.700,0.000,0.429
0.700,0.000,0.430
0.700,0.000,0.434
0.700,0.000,0.437
0.700,0.000,0.438
0.700,0.000,0.440
0.700,0.000,0.445
0.700,0.000,0.446
0.700,0.000,0.407
0.700,0.000,0.411
0.700,0.000,0.413
0.700,0.000,0.415
0.700,0.000,0.413
0.700,0.000,0.417
0.700,0.000,0.419
0.700,0.000,0.420
0.750,0.067,0.396
0.750,0.000,0.399
0.750,0.000,0.403
0.750,0.000,0.403
0.750,0.000,0.406
0.750,0.000,0.410
0.750,0.000,0.411
0.750,0.000,0.417
0.750,0.000,0.418
0.750,0.000,0.419
0.750,0.000,0.422
0.750,0.000,0.423
0.750,0.000,0.426
0.750,0.000,0.427
0.750,0.000,0.430
0.750,0.000,0.431
0.750,0.000,0.434
0.750,0.000,0.436
0.750,0.000,0.439
0.750,0.000,0.441
0.750,0.000,0.444
0.750,0.000,0.446
0.750,0.000,0.453
0.750,0.000,0.455
0.750,0.000,0.458
0.750,0.000,0.460
0.750,0.000,0.458
0.750,0.000,0.460
0.750,0.000,0.464
0.750,0.000,0.465
0.750,0.000,0.468
0.750,0.000,0.471
0.750,0.000,0.474
0.750,0.000,0.476
0.750,0.000,0.480
0.750,0.000,0.467
0.750,0.000,0.469
0.750,0.000,0.472
0.750,0.000,0.474
0.750,0.000,0.476
0.750,0.000,0.478
0.750,0.000,0.481
0.750,0.000,0.482
0.750,0.000,0.485
0.750,0.000,0.486
0.750,0.000,0.477
0.750,0.000,0.479
0.750,0.000,0.482
0.750,0.000,0.483
0.750,0.000,0.489
0.750,0.000,0.489
0.750,0.000,0.492
0.750,0.000,0.494
0.750,0.000,0.496
0.750,0.000,0.498
0.750,0.000,0.501
0.750,0.000,0.503
0.750,0.000,0.505
0.750,0.000,0.507
0.750,0.000,0.510
0.750,0.000,0.512
0.750,0.000,0.514
0.750,0.000,0.516
0.750,0.000,0.518
0.750,0.000,0.520
0.750,0.000,0.522
0.750,0.000,0.525
0.750,0.000,0.526
0.700,0.000,0.424
0.700,0.000,0.426
0.700,0.000,0.430
0.700,0.000,0.431
0.700,0.000,0.434
0.700,0.000,0.437
0.700,0.000,0.439
0.700,0.000,0.444
0.700,0.000,0.446
0.700,0.000,0.448
0.700,0.000,0.450
0.700,0.000,0.453
0.700,0.000,0.455
0.700,0.000,0.458
0.700,0.000,0.460
0.700,0.000,0.462
0.700,0.000,0.465
0.700,0.000,0.467
0.700,0.000,0.470
0.700,0.000,0.472
0.650,0.000,0.357
0.650,0.000,0.359
0.650,0.000,0.362
0.650,0.000,0.364
0.650,0.000,0.366
0.650,0.000,0.348
0.650,0.000,0.350
0.650,0.000,0.352
0.650,0.000,0.354
0.650,0.000,0.359
0.650,0.000,0.361
0.650,0.000,0.362
0.650,0.000,0.365
0.650,0.000,0.366
0.650,0.000,0.369
0.650,0.000,0.371
0.650,0.000,0.373
0.650,0.000,0.375
0.650,0.000,0.378
0.650,0.000,0.379
0.650,0.000,0.382
0.650,0.000,0.384
0.650,0.000,0.386
0.650,0.000,0.389
0.650,0.000,0.391
0.650,0.000,0.392
0.650,0.000,0.396
0.650,0.000,0.397
0.650,0.000,0.400
0.650,0.000,0.402
0.650,0.000,0.405
0.650,0.000,0.406
0.650,0.000,0.409
0.650,0.000,0.411
0.650,0.000,0.414
0.650,0.000,0.419
0.650,0.000,0.421
0.650,0.000,0.423
0.650,0.000,0.425
0.650,0.000,0.427
0.650,0.000,0.430
0.650,0.000,0.433
0.650,0.000,0.435
0.650,0.000,0.437
0.650,0.000,0.439
0.650,0.000,0.442
0.650,0.000,0.444
0.650,0.000,0.446
0.650,0.000,0.448
0.650,0.000,0.451
0.650,0.000,0.452
0.650,0.000,0.456
0.650,0.000,0.457
0.650,0.000,0.460
0.650,0.000,0.462
0.650,0.000,0.465
0.650,0.000,0.466
0.650,0.000,0.469
0.650,0.000,0.471
0.650,0.000,0.474
0.650,0.000,0.479
0.650,0.000,0.481
0.650,0.000,0.483
0.700,0.071,0.451
0.700,0.000,0.455
0.700,0.000,0.457
0.700,0.000,0.460
0.700,0.000,0.463
0.700,0.000,0.464
0.700,0.000,0.467
0.700,0.000,0.470
0.700,0.000,0.473
0.700,0.000,0.476
0.700,0.000,0.478
0.700,0.000,0.482
0.700,0.000,0.484
0.700,0.000,0.487
0.700,0.000,0.490
0.700,0.000,0.493
0.700,0.000,0.495
0.700,0.000,0.499
0.700,0.000,0.501
0.700,0.000,0.505
0.700,0.000,0.510
0.700,0.000,0.514
0.700,0.000,0.516
0.700,0.000,0.519
0.700,0.000,0.522
0.700,0.000,0.525
0.700,0.000,0.527
0.700,0.000,0.531
0.700,0.000,0.533
0.700,0.000,0.536
0.700,0.000,0.539
0.700,0.000,0.542
0.700,0.000,0.545
0.700,0.000,0.547
0.700,0.000,0.550
0.700,0.000,0.553
0.700,0.000,0.556
0.650,0.000,0.447
0.650,0.000,0.451
0.650,0.000,0.453
0.650,0.000,0.456
0.650,0.000,0.459
0.650,0.000,0.462
0.650,0.000,0.464
0.650,0.000,0.468
0.650,0.000,0.470
0.650,0.000,0.477
0.650,0.000,0.479
0.650,0.000,0.469
0.650,0.000,0.472
0.650,0.000,0.474
0.650,0.000,0.477
0.650,0.000,0.479
0.650,0.000,0.482
0.650,0.000,0.484
0.650,0.000,0.487
0.650,0.000,0.489
0.650,0.000,0.492
0.750,0.000,0.297
0.750,0.000,0.300
0.750,0.000,0.301
0.750,0.000,0.304
0.750,0.000,0.304
0.750,0.000,0.306
0.750,0.000,0.308
0.750,0.000,0.310
0.750,0.000,0.312
0.750,0.000,0.312
0.750,0.000,0.314
0.750,0.000,0.320
0.750,0.000,0.321
0.750,0.000,0.323
0.750,0.000,0.324
0.750,0.000,0.326
0.750,0.000,0.329
0.750,0.000,0.331
0.750,0.000,0.333
0.750,0.000,0.336
0.750,0.000,0.338
0.750,0.000,0.340
0.750,0.000,0.342
0.750,0.000,0.344
0.750,0.000,0.346
0.750,0.000,0.349
0.750,0.000,0.351
0.750,0.000,0.353
0.750,0.000,0.355
0.750,0.000,0.358
0.750,0.000,0.360
0.750,0.000,0.362
0.750,0.000,0.364
0.750,0.000,0.366
0.750,0.000,0.369
0.750,0.000,0.374
0.750,0.000,0.376
0.750,0.000,0.378
0.750,0.000,0.380
0.750,0.000,0.382
0.750,0.000,0.385
0.750,0.000,0.387
0.750,0.000,0.389
0.750,0.000,0.391
0.750,0.000,0.393
0.750,0.000,0.395
0.750,0.000,0.398
0.750,0.000,0.400
0.750,0.000,0.378
0.750,0.000,0.379
0.750,0.000,0.381
0.750,0.000,0.383
0.750,0.000,0.385
0.750,0.000,0.387
0.750,0.000,0.389
0.750,0.000,0.391
0.750,0.000,0.393
0.750,0.000,0.358
0.750,0.000,0.360
0.750,0.000,0.363
0.750,0.000,0.365
0.750,0.000,0.367
0.750,0.000,0.368
0.750,0.000,0.373
0.750,0.000,0.375
0.750,0.000,0.377
0.750,0.000,0.380
0.750,0.000,0.382
0.750,0.000,0.384
0.750,0.000,0.386
0.750,0.000,0.388
0.750,0.000,0.391
0.750,0.000,0.393
0.750,0.000,0.395
0.750,0.000,0.397
0.750,0.000,0.400
0.750,0.000,0.402
0.800,0.062,0.379
0.800,0.000,0.382
0.800,0.000,0.384
0.800,0.000,0.387
0.800,0.000,0.388
0.800,0.000,0.391
0.800,0.000,0.393
0.800,0.000,0.396
0.800,0.000,0.398
0.800,0.000,0.400
0.800,0.000,0.403
0.800,0.000,0.405
0.800,0.000,0.408
0.800,0.000,0.410
0.800,0.000,0.416
0.800,0.000,0.419
0.800,0.000,0.421
0.800,0.000,0.424
0.800,0.000,0.425
0.800,0.000,0.276
0.800,0.000,0.279
0.800,0.000,0.281
0.800,0.000,0.284
0.800,0.000,0.286
0.800,0.000,0.286
0.800,0.000,0.289
0.800,0.000,0.291
0.800,0.000,0.294
0.800,0.000,0.297
0.800,0.000,0.300
0.800,0.000,0.303
0.800,0.000,0.306
0.800,0.000,0.309
0.800,0.000,0.311
0.800,0.000,0.314
0.800,0.000,0.321
0.800,0.000,0.324
0.800,0.000,0.326
0.800,0.000,0.241
0.800,0.000,0.244
0.800,0.000,0.246
0.800,0.000,0.249
0.800,0.000,0.252
0.800,0.000,0.253
0.800,0.000,0.256
0.800,0.000,0.259
0.800,0.000,0.261
0.800,0.000,0.250
0.800,0.000,0.253
0.800,0.000,0.256
0.800,0.000,0.259
0.800,0.000,0.262
0.800,0.000,0.263
0.800,0.000,0.265
0.800,0.000,0.268
0.800,0.000,0.271
0.800,0.000,0.274
0.800,0.000,0.280
0.800,0.000,0.283
0.800,0.000,0.286
0.800,0.000,0.289
0.800,0.000,0.291
0.800,0.000,0.294
0.800,0.000,0.297
0.800,0.000,0.300
0.800,0.000,0.303
0.800,0.000,0.306
0.800,0.000,0.309
0.800,0.000,0.312
0.800,0.000,0.315
0.800,0.000,0.318
0.800,0.000,0.321
0.800,0.000,0.324
0.800,0.000,0.326
0.800,0.000,0.329
0.800,0.000,0.332
0.850,0.059,0.248
0.850,0.000,0.251
0.850,0.000,0.254
0.850,0.000,0.256
0.850,0.000,0.259
0.850,0.000,0.264
0.850,0.000,0.266
0.850,0.000,0.269
0.850,0.000,0.271
0.850,0.000,0.274
0.850,0.000,0.239
0.850,0.000,0.241
0.850,0.000,0.244
0.850,0.000,0.246
0.850,0.000,0.249
0.850,0.000,0.249
0.850,0.000,0.252
0.850,0.000,0.254
0.850,0.000,0.256
0.850,0.000,0.259
0.850,0.000,0.262
0.850,0.000,0.265
0.850,0.000,0.268
0.850,0.000,0.271
0.850,0.000,0.274
0.850,0.000,0.277
0.850,0.000,0.280
0.850,0.000,0.283
0.850,0.000,0.289
0.850,0.000,0.284
0.850,0.000,0.287
0.850,0.000,0.289
0.850,0.000,0.292
0.850,0.000,0.294
0.850,0.000,0.296
0.850,0.000,0.299
0.850,0.000,0.302
0.850,0.000,0.304
0.850,0.000,0.307
0.850,0.000,0.283
0.850,0.000,0.285
0.850,0.000,0.286
0.850,0.000,0.289
0.850,0.000,0.290
0.850,0.000,0.292
0.850,0.000,0.294
0.850,0.000,0.297
0.850,0.000,0.298
0.850,0.000,0.287
0.850,0.000,0.288
0.850,0.000,0.293
0.850,0.000,0.296
0.850,0.000,0.297
0.850,0.000,0.299
0.850,0.000,0.300
0.850,0.000,0.303
0.850,0.000,0.305
0.850,0.000,0.308
0.850,0.000,0.267
0.850,0.000,0.269
0.850,0.000,0.271
0.850,0.000,0.274
0.850,0.000,0.275
0.850,0.000,0.277
0.850,0.000,0.278
0.850,0.000,0.281
0.850,0.000,0.282
0.850,0.000,0.285
0.850,0.000,0.286
0.850,0.000,0.289
0.850,0.000,0.291
0.850,0.000,0.294
0.850,0.000,0.296
0.850,0.000,0.299
0.850,0.000,0.304
0.850,0.000,0.307
0.850,0.000,0.309
0.850,0.000,0.309
0.850,0.000,0.311
0.850,0.000,0.312
0.850,0.000,0.315
0.850,0.000,0.317
0.850,0.000,0.318
0.850,0.000,0.321
0.850,0.000,0.326
0.850,0.000,0.328
0.850,0.000,0.330
0.850,0.000,0.333
0.850,0.000,0.335
0.850,0.000,0.342
0.850,0.000,0.343
0.850,0.000,0.346
0.850,0.000,0.348
0.850,0.000,0.354
0.850,0.000,0.356
0.850,0.000,0.359
0.850,0.000,0.361
0.850,0.000,0.367
0.850,0.000,0.369
0.850,0.000,0.371
0.850,0.000,0.374
0.850,0.000,0.380
0.850,0.000,0.381
0.850,0.000,0.384
0.850,0.000,0.386
0.850,0.000,0.392
0.850,0.000,0.395
0.850,0.000,0.397
0.850,0.000,0.400
0.850,0.000,0.402
0.850,0.000,0.407
0.850,0.000,0.410
0.850,0.000,0.413
0.850,0.000,0.415
0.850,0.000,0.421
0.850,0.000,0.424
0.850,0.000,0.426
0.850,0.000,0.429
0.850,0.000,0.362
0.850,0.000,0.368
0.850,0.000,0.370
0.850,0.000,0.373
0.850,0.000,0.373
0.850,0.000,0.379
0.850,0.000,0.381
0.850,0.000,0.383
0.850,0.000,0.386
0.850,0.000,0.391
0.850,0.000,0.393
0.850,0.000,0.396
0.850,0.000,0.398
0.850,0.000,0.403
0.850,0.000,0.406
0.850,0.000,0.411
0.850,0.000,0.414
0.850,0.000,0.419
0.850,0.000,0.421
0.850,0.000,0.427
0.850,0.000,0.429
0.850,0.000,0.434
0.850,0.000,0.439
0.850,0.000,0.445
0.850,0.000,0.447
0.850,0.000,0.453
0.850,0.000,0.456
0.850,0.000,0.461
0.850,0.000,0.464
0.850,0.000,0.470
0.850,0.000,0.472
0.850,0.000,0.475
0.850,0.000,0.480
0.850,0.000,0.486
0.850,0.000,0.491
0.850,0.000,0.494
0.850,0.000,0.500
0.850,0.000,0.502
0.850,0.000,0.508
0.850,0.000,0.511
0.850,0.000,0.516
0.850,0.000,0.522
0.850,0.000,0.390
0.850,0.000,0.391
0.850,0.000,0.396
0.850,0.000,0.397
0.850,0.000,0.402
0.850,0.000,0.406
0.850,0.000,0.408
0.850,0.000,0.413
0.850,0.000,0.417
0.850,0.000,0.426
0.850,0.000,0.430
0.850,0.000,0.434
0.850,0.000,0.436
0.850,0.000,0.438
0.850,0.000,0.443
0.850,0.000,0.445
0.850,0.000,0.447
0.850,0.000,0.449
0.850,0.000,0.452
0.850,0.000,0.454
0.850,0.000,0.456
0.850,0.000,0.458
0.850,0.000,0.460
0.850,0.000,0.463
0.850,0.000,0.465
0.850,0.000,0.467
0.850,0.000,0.469
0.900,0.056,0.396
0.900,0.000,0.398
0.900,0.000,0.400
0.900,0.000,0.402
0.900,0.000,0.404
0.900,0.000,0.405
0.900,0.000,0.407
0.900,0.000,0.409
0.900,0.000,0.411
0.900,0.000,0.414
0.900,0.000,0.418
0.900,0.000,0.420
0.900,0.000,0.422
0.900,0.000,0.423
0.900,0.000,0.425
0.900,0.000,0.427
0.900,0.000,0.429
0.900,0.000,0.431
0.900,0.000,0.434
0.900,0.000,0.436
0.900,0.000,0.438
0.900,0.000,0.440
0.900,0.000,0.442
0.900,0.000,0.444
0.900,0.000,0.446
0.900,0.000,0.448
