Episode,Step,mac_fill,MAC_Count,flood_pressure,avg_age,Situation,State_Index,Original_Action,Executed_Action,Action_Name,Q_EVICT,Q_INC_AGE,Q_DEC_AGE,Q_REBALANCE,Chosen_By,Outcome,Reward,Total_Ep_Reward,Epsilon,Port_Acted,Evicted_MAC,Old_MAC_Fill,New_MAC_Fill,Old_Flood,New_Flood,Old_Age,New_Age
148,8,0.1429,4,0.25,0.15,NORMAL,0,0,2,DECREASE_AGING,0.0,-2.7604,-4.1789,0.0,GREEDY,degraded,-13.505,-12.719,0.1084,N/A,N/A,0.1071,0.1429,0.0,0.25,0.0206,0.15
148,9,0.1429,4,0.0,0.1667,NORMAL,81,0,2,DECREASE_AGING,0.0,0.0,-0.1538,0.0,GREEDY,neutral,-0.0835,-12.8025,0.1084,N/A,N/A,0.1429,0.1429,0.25,0.0,0.15,0.1667
148,10,0.1429,4,0.0,0.0183,NORMAL,65,3,1,INCREASE_AGING,-1.9464,-2.0143,-3.572,-1.4695,GREEDY,neutral,0.742,-12.0605,0.1084,N/A,N/A,0.1429,0.1429,0.0,0.0,0.1667,0.0183
148,11,0.1429,4,0.0,0.0175,NORMAL,64,3,1,INCREASE_AGING,-3.0387,-2.7087,-3.6869,-2.6477,GREEDY,neutral,0.004,-12.0565,0.1084,N/A,N/A,0.1429,0.1429,0.0,0.0,0.0183,0.0175
148,12,0.1429,4,0.0,0.0192,NORMAL,64,3,1,INCREASE_AGING,-3.0387,-2.7008,-3.6869,-2.6477,GREEDY,neutral,-0.0085,-12.065,0.1084,N/A,N/A,0.1429,0.1429,0.0,0.0,0.0175,0.0192
148,13,0.1429,4,0.0,0.0179,NORMAL,64,3,1,INCREASE_AGING,-3.0387,-2.6922,-3.6869,-2.6477,GREEDY,neutral,0.0065,-12.0585,0.1084,N/A,N/A,0.1429,0.1429,0.0,0.0,0.0192,0.0179
148,14,0.1429,4,0.0,0.0183,NORMAL,64,3,1,INCREASE_AGING,-3.0387,-2.6853,-3.6869,-2.6477,GREEDY,neutral,-0.002,-12.0605,0.1084,N/A,N/A,0.1429,0.1429,0.0,0.0,0.0179,0.0183
148,15,0.1429,4,0.0,0.02,NORMAL,64,3,1,INCREASE_AGING,-3.0387,-2.6798,-3.6869,-2.6477,GREEDY,neutral,-0.0085,-12.069,0.1084,N/A,N/A,0.1429,0.1429,0.0,0.0,0.0183,0.02
148,16,0.1429,4,0.0,0.02,NORMAL,64,3,1,INCREASE_AGING,-3.0387,-2.6739,-3.6869,-2.6477,GREEDY,neutral,0.0,-12.069,0.1084,N/A,N/A,0.1429,0.1429,0.0,0.0,0.02,0.02
148,17,0.1429,4,0.0,0.0217,NORMAL,64,3,1,INCREASE_AGING,-3.0387,-2.6695,-3.6869,-2.6477,GREEDY,neutral,-0.0085,-12.0775,0.1084,N/A,N/A,0.1429,0.1429,0.0,0.0,0.02,0.0217
148,18,0.1429,4,0.0,0.0217,NORMAL,64,3,1,INCREASE_AGING,-3.0387,-2.6647,-3.6869,-2.6477,GREEDY,neutral,0.0,-12.0775,0.1084,N/A,N/A,0.1429,0.1429,0.0,0.0,0.0217,0.0217
148,19,0.1429,4,0.0,0.0233,NORMAL,64,3,1,INCREASE_AGING,-3.0387,-2.6611,-3.6869,-2.6477,GREEDY,neutral,-0.008,-12.0855,0.1084,N/A,N/A,0.1429,0.1429,0.0,0.0,0.0217,0.0233
148,20,0.1429,4,0.0,0.0233,NORMAL,64,3,1,INCREASE_AGING,-3.0387,-2.6571,-3.6869,-2.6477,GREEDY,neutral,0.0,-12.0855,0.1084,N/A,N/A,0.1429,0.1429,0.0,0.0,0.0233,0.0233
148,21,0.1429,4,0.0,0.025,NORMAL,64,3,1,INCREASE_AGING,-3.0387,-2.6544,-3.6869,-2.6477,GREEDY,neutral,-0.0085,-12.094,0.1084,N/A,N/A,0.1429,0.1429,0.0,0.0,0.0233,0.025
148,22,0.1429,4,0.0,0.025,NORMAL,64,3,1,INCREASE_AGING,-3.0387,-2.6511,-3.6869,-2.6477,GREEDY,neutral,0.0,-12.094,0.1084,N/A,N/A,0.1429,0.1429,0.0,0.0,0.025,0.025
148,23,0.1429,4,0.0,0.0267,NORMAL,64,3,1,INCREASE_AGING,-3.0387,-2.6489,-3.6869,-2.6477,GREEDY,neutral,-0.0085,-12.1025,0.1084,N/A,N/A,0.1429,0.1429,0.0,0.0,0.025,0.0267
148,24,0.1429,4,0.0,0.0267,NORMAL,64,3,1,INCREASE_AGING,-3.0387,-2.6462,-3.6869,-2.6477,GREEDY,neutral,0.0,-12.1025,0.1084,N/A,N/A,0.1429,0.1429,0.0,0.0,0.0267,0.0267
148,25,0.1429,4,0.0,0.0283,NORMAL,64,1,1,INCREASE_AGING,-3.0387,-2.6443,-3.6869,-2.6477,GREEDY,neutral,-0.008,-12.1105,0.1084,N/A,N/A,0.1429,0.1429,0.0,0.0,0.0267,0.0283
148,26,0.1429,4,0.0,0.0283,NORMAL,64,1,1,INCREASE_AGING,-3.0387,-2.6417,-3.6869,-2.6477,GREEDY,neutral,0.0,-12.1105,0.1084,N/A,N/A,0.1429,0.1429,0.0,0.0,0.0283,0.0283
148,27,0.1429,4,0.0,0.03,NORMAL,64,1,1,INCREASE_AGING,-3.0387,-2.6399,-3.6869,-2.6477,GREEDY,neutral,-0.0085,-12.119,0.1084,N/A,N/A,0.1429,0.1429,0.0,0.0,0.0283,0.03
148,28,0.1429,4,0.0,0.0333,NORMAL,64,1,1,INCREASE_AGING,-3.0387,-2.6381,-3.6869,-2.6477,GREEDY,neutral,-0.008,-12.127,0.1084,N/A,N/A,0.1429,0.1429,0.0,0.0,0.03,0.0333
148,29,0.1429,4,0.0,0.035,NORMAL,64,1,1,INCREASE_AGING,-3.0387,-2.6363,-3.6869,-2.6477,GREEDY,neutral,-0.0085,-12.1355,0.1084,N/A,N/A,0.1429,0.1429,0.0,0.0,0.0333,0.035
148,30,0.1429,4,0.0,0.0367,NORMAL,64,1,1,INCREASE_AGING,-3.0387,-2.6345,-3.6869,-2.6477,GREEDY,neutral,-0.0085,-12.144,0.1084,N/A,N/A,0.1429,0.1429,0.0,0.0,0.035,0.0367
149,1,0.1429,4,0.0,0.0383,NORMAL,64,1,1,INCREASE_AGING,-3.0387,-2.6326,-3.6869,-2.6477,GREEDY,neutral,-0.008,-0.008,0.1068,N/A,N/A,0.1429,0.1429,0.0,0.0,0.0367,0.0383
149,2,0.1429,4,0.0,0.04,NORMAL,64,1,1,INCREASE_AGING,-3.0387,-2.6309,-3.6869,-2.6477,GREEDY,neutral,-0.0085,-0.0165,0.1068,N/A,N/A,0.1429,0.1429,0.0,0.0,0.0383,0.04
149,3,0.1429,4,0.0,0.0417,NORMAL,64,1,1,INCREASE_AGING,-3.0387,-2.6291,-3.6869,-2.6477,GREEDY,neutral,-0.0085,-0.025,0.1068,N/A,N/A,0.1429,0.1429,0.0,0.0,0.04,0.0417
149,4,0.1429,4,0.0,0.0433,NORMAL,64,3,1,INCREASE_AGING,-3.0387,-2.6273,-3.6869,-2.6477,RANDOM,neutral,-0.008,-0.033,0.1068,N/A,N/A,0.1429,0.1429,0.0,0.0,0.0417,0.0433
149,5,0.1429,4,0.0,0.045,NORMAL,64,1,1,INCREASE_AGING,-3.0387,-2.6255,-3.6869,-2.6477,GREEDY,neutral,-0.0085,-0.0415,0.1068,N/A,N/A,0.1429,0.1429,0.0,0.0,0.0433,0.045
149,6,0.1429,4,0.0,0.0467,NORMAL,64,1,1,INCREASE_AGING,-3.0387,-2.6237,-3.6869,-2.6477,GREEDY,neutral,-0.0085,-0.05,0.1068,N/A,N/A,0.1429,0.1429,0.0,0.0,0.045,0.0467
149,7,0.1429,4,0.0,0.0483,NORMAL,64,1,1,INCREASE_AGING,-3.0387,-2.6219,-3.6869,-2.6477,GREEDY,neutral,-0.008,-0.058,0.1068,N/A,N/A,0.1429,0.1429,0.0,0.0,0.0467,0.0483
149,8,0.1429,4,0.0,0.05,NORMAL,64,1,1,INCREASE_AGING,-3.0387,-2.6201,-3.6869,-2.6477,GREEDY,neutral,-0.0085,-0.0665,0.1068,N/A,N/A,0.1429,0.1429,0.0,0.0,0.0483,0.05
149,9,0.1071,3,0.0,0.3056,NORMAL,64,2,2,DECREASE_AGING,-3.0387,-2.6201,-3.3968,-2.6477,RANDOM,neutral,-0.92,-0.9865,0.1068,N/A,N/A,0.1429,0.1071,0.0,0.0,0.05,0.3056
149,10,0.1071,3,0.0,0.3222,NORMAL,2,2,2,DECREASE_AGING,0.0,-1.4961,0.1269,0.0,GREEDY,neutral,-0.083,-1.0695,0.1068,N/A,N/A,0.1071,0.1071,0.0,0.0,0.3056,0.3222
149,11,0.1071,3,0.0,0.3389,NORMAL,2,2,2,DECREASE_AGING,0.0,-1.4961,0.1184,0.0,GREEDY,neutral,-0.0835,-1.153,0.1068,N/A,N/A,0.1071,0.1071,0.0,0.0,0.3222,0.3389
149,12,0.1071,3,0.0,0.3556,NORMAL,2,2,2,DECREASE_AGING,0.0,-1.4961,0.1099,0.0,GREEDY,neutral,-0.0835,-1.2365,0.1068,N/A,N/A,0.1071,0.1071,0.0,0.0,0.3389,0.3556
149,13,0.1071,3,0.0,0.3722,NORMAL,2,2,2,DECREASE_AGING,0.0,-1.4961,0.1015,0.0,GREEDY,neutral,-0.083,-1.3195,0.1068,N/A,N/A,0.1071,0.1071,0.0,0.0,0.3556,0.3722
149,14,0.1071,3,0.0,0.0389,NORMAL,2,1,1,INCREASE_AGING,0.0,-1.1798,0.1015,0.0,RANDOM,neutral,1.6665,0.347,0.1068,N/A,N/A,0.1071,0.1071,0.0,0.0,0.3722,0.0389
149,15,0.1071,3,0.0,0.4222,NORMAL,0,0,2,DECREASE_AGING,0.0,-2.7604,-3.9527,0.0,GREEDY,neutral,-1.9165,-1.5695,0.1068,N/A,N/A,0.1071,0.1071,0.0,0.0,0.0389,0.4222
149,16,0.1071,3,0.0,0.4389,NORMAL,3,0,2,DECREASE_AGING,0.0,-1.1296,-2.864,0.0,GREEDY,neutral,-0.0835,-1.653,0.1068,N/A,N/A,0.1071,0.1071,0.0,0.0,0.4222,0.4389
149,17,0.1071,3,0.0,0.4556,NORMAL,3,0,2,DECREASE_AGING,0.0,-1.1296,-2.5859,0.0,GREEDY,neutral,-0.0835,-1.7365,0.1068,N/A,N/A,0.1071,0.1071,0.0,0.0,0.4389,0.4556
149,18,0.1071,3,0.0,0.4722,NORMAL,3,0,2,DECREASE_AGING,0.0,-1.1296,-2.3356,0.0,GREEDY,neutral,-0.083,-1.8195,0.1068,N/A,N/A,0.1071,0.1071,0.0,0.0,0.4556,0.4722
149,19,0.1071,3,0.0,0.4889,NORMAL,3,0,2,DECREASE_AGING,0.0,-1.1296,-2.1104,0.0,GREEDY,neutral,-0.0835,-1.903,0.1068,N/A,N/A,0.1071,0.1071,0.0,0.0,0.4722,0.4889
149,20,0.1071,3,0.0,0.5056,NORMAL,3,0,2,DECREASE_AGING,0.0,-1.1296,-1.7771,0.0,GREEDY,neutral,-0.0835,-1.9865,0.1068,N/A,N/A,0.1071,0.1071,0.0,0.0,0.4889,0.5056
149,21,0.1071,3,0.0,0.0522,NORMAL,4,1,1,INCREASE_AGING,0.0,1.4137,-0.0159,0.0,GREEDY,neutral,2.267,0.2805,0.1068,N/A,N/A,0.1071,0.1071,0.0,0.0,0.5056,0.0522
149,22,0.1071,3,0.0,0.0539,NORMAL,0,1,1,INCREASE_AGING,0.0,-2.4852,-3.9527,0.0,RANDOM,neutral,-0.0085,0.272,0.1068,N/A,N/A,0.1071,0.1071,0.0,0.0,0.0522,0.0539
149,23,0.1071,3,0.0,0.5556,NORMAL,0,0,2,DECREASE_AGING,0.0,-2.4852,-3.6683,0.0,GREEDY,neutral,-2.5085,-2.2365,0.1068,N/A,N/A,0.1071,0.1071,0.0,0.0,0.0539,0.5556
149,24,0.1071,3,0.0,0.0572,NORMAL,4,1,1,INCREASE_AGING,0.0,1.5215,-0.0159,0.0,GREEDY,neutral,2.492,0.2555,0.1068,N/A,N/A,0.1071,0.1071,0.0,0.0,0.5556,0.0572
149,25,0.1071,3,0.0,0.5889,NORMAL,0,0,2,DECREASE_AGING,0.0,-2.4852,-3.4167,0.0,GREEDY,neutral,-2.6585,-2.403,0.1068,N/A,N/A,0.1071,0.1071,0.0,0.0,0.0572,0.5889
149,26,0.1071,3,0.0,0.0606,NORMAL,4,1,1,INCREASE_AGING,0.0,1.6335,-0.0159,0.0,GREEDY,neutral,2.6415,0.2385,0.1068,N/A,N/A,0.1071,0.1071,0.0,0.0,0.5889,0.0606
149,27,0.1071,3,0.0,0.6222,NORMAL,0,0,2,DECREASE_AGING,0.0,-2.4852,-3.1941,0.0,GREEDY,neutral,-2.808,-2.5695,0.1068,N/A,N/A,0.1071,0.1071,0.0,0.0,0.0606,0.6222
149,28,0.1071,3,0.0,0.0639,NORMAL,4,1,1,INCREASE_AGING,0.0,1.7493,-0.0159,0.0,GREEDY,neutral,2.7915,0.222,0.1068,N/A,N/A,0.1071,0.1071,0.0,0.0,0.6222,0.0639
149,29,0.1071,3,0.0,0.6556,NORMAL,0,0,2,DECREASE_AGING,0.0,-2.4852,-3.0483,0.0,GREEDY,neutral,-2.9585,-2.7365,0.1068,N/A,N/A,0.1071,0.1071,0.0,0.0,0.0639,0.6556
149,30,0.1071,3,0.0,0.0672,NORMAL,5,1,1,INCREASE_AGING,0.0,1.4056,0.1844,0.0,GREEDY,neutral,2.942,0.2055,0.1068,N/A,N/A,0.1071,0.1071,0.0,0.0,0.6556,0.0672
150,1,0.1071,3,0.0,0.6889,NORMAL,0,0,2,DECREASE_AGING,0.0,-2.4852,-2.9152,0.0,GREEDY,neutral,-3.1085,-3.1085,0.1052,N/A,N/A,0.1071,0.1071,0.0,0.0,0.0672,0.6889
150,2,0.1071,3,0.0,0.0706,NORMAL,5,1,1,INCREASE_AGING,0.0,1.5742,0.1844,0.0,GREEDY,neutral,3.0915,-0.017,0.1052,N/A,N/A,0.1071,0.1071,0.0,0.0,0.6889,0.0706
150,3,0.1071,3,0.0,0.7222,NORMAL,0,0,2,DECREASE_AGING,0.0,-2.4852,-2.7936,0.0,GREEDY,neutral,-3.258,-3.275,0.1052,N/A,N/A,0.1071,0.1071,0.0,0.0,0.0706,0.7222
150,4,0.1071,3,0.0,0.0756,NORMAL,5,1,1,INCREASE_AGING,0.0,1.7484,0.1844,0.0,GREEDY,neutral,3.3165,0.0415,0.1052,N/A,N/A,0.1071,0.1071,0.0,0.0,0.7222,0.0756
150,5,0.1071,3,0.0,0.7722,NORMAL,0,0,2,DECREASE_AGING,0.0,-2.4852,-2.6428,0.0,RANDOM,neutral,-3.483,-3.4415,0.1052,N/A,N/A,0.1071,0.1071,0.0,0.0,0.0756,0.7722
150,6,0.1071,3,0.0,0.0789,NORMAL,6,1,1,INCREASE_AGING,0.0,2.344,0.1225,0.0,GREEDY,neutral,3.4665,0.025,0.1052,N/A,N/A,0.1071,0.1071,0.0,0.0,0.7722,0.0789
150,7,0.1071,3,0.0,0.8056,NORMAL,0,0,2,DECREASE_AGING,0.0,-2.4852,-2.5099,0.0,GREEDY,neutral,-3.6335,-3.6085,0.1052,N/A,N/A,0.1071,0.1071,0.0,0.0,0.0789,0.8056
150,8,0.1071,3,0.0,0.0822,NORMAL,6,1,1,INCREASE_AGING,0.0,2.4713,0.1225,0.0,GREEDY,neutral,3.617,0.0085,0.1052,N/A,N/A,0.1071,0.1071,0.0,0.0,0.8056,0.0822
150,9,0.1071,3,0.0,0.8389,NORMAL,0,0,2,DECREASE_AGING,0.0,-2.4852,-2.3926,0.0,GREEDY,neutral,-3.7835,-3.775,0.1052,N/A,N/A,0.1071,0.1071,0.0,0.0,0.0822,0.8389
150,10,0.1071,3,0.0,0.0856,NORMAL,6,1,1,INCREASE_AGING,0.0,2.6008,0.1225,0.0,GREEDY,neutral,3.7665,-0.0085,0.1052,N/A,N/A,0.1071,0.1071,0.0,0.0,0.8389,0.0856
150,11,0.0714,2,0.0,0.8,NORMAL,0,0,2,DECREASE_AGING,0.0,-2.4852,-2.2173,0.0,GREEDY,neutral,-3.215,-3.2235,0.1052,N/A,N/A,0.1071,0.0714,0.0,0.0,0.0856,0.8
150,12,0.0714,2,0.0,0.0817,NORMAL,6,1,1,INCREASE_AGING,0.0,2.6999,0.1225,0.0,GREEDY,neutral,3.5915,0.368,0.1052,N/A,N/A,0.0714,0.0714,0.0,0.0,0.8,0.0817
150,13,0.0714,2,0.0,0.8333,NORMAL,0,0,2,DECREASE_AGING,0.0,-2.4852,-2.1041,0.0,GREEDY,neutral,-3.758,-3.39,0.1052,N/A,N/A,0.0714,0.0714,0.0,0.0,0.0817,0.8333
150,14,0.1429,4,0.5,0.0213,NORMAL,6,3,1,INCREASE_AGING,0.0,0.2644,0.1225,0.0,RANDOM,degraded,-21.655,-25.045,0.1052,N/A,N/A,0.0714,0.1429,0.0,0.5,0.8333,0.0213
150,15,0.1429,4,0.0,0.0229,NORMAL,96,3,1,INCREASE_AGING,-0.1684,-0.4372,-0.0698,0.0,GREEDY,neutral,-0.008,-25.053,0.1052,N/A,N/A,0.1429,0.1429,0.5,0.0,0.0213,0.0229
150,16,0.1429,4,0.0,0.0246,NORMAL,64,1,1,INCREASE_AGING,-3.0387,-2.6183,-3.3968,-2.6477,GREEDY,neutral,-0.0085,-25.0615,0.1052,N/A,N/A,0.1429,0.1429,0.0,0.0,0.0229,0.0246
150,17,0.1429,4,0.0,0.0262,NORMAL,64,1,1,INCREASE_AGING,-3.0387,-2.6165,-3.3968,-2.6477,GREEDY,neutral,-0.008,-25.0695,0.1052,N/A,N/A,0.1429,0.1429,0.0,0.0,0.0246,0.0262
150,18,0.1429,4,0.0,0.0279,NORMAL,64,1,1,INCREASE_AGING,-3.0387,-2.6147,-3.3968,-2.6477,GREEDY,neutral,-0.0085,-25.078,0.1052,N/A,N/A,0.1429,0.1429,0.0,0.0,0.0262,0.0279
150,19,0.1429,4,0.0,0.0254,NORMAL,64,1,1,INCREASE_AGING,-3.0387,-2.6109,-3.3968,-2.6477,GREEDY,neutral,0.0125,-25.0655,0.1052,N/A,N/A,0.1429,0.1429,0.0,0.0,0.0279,0.0254
150,20,0.1429,4,0.0,0.0267,NORMAL,64,1,1,INCREASE_AGING,-3.0387,-2.6089,-3.3968,-2.6477,GREEDY,neutral,-0.0065,-25.072,0.1052,N/A,N/A,0.1429,0.1429,0.0,0.0,0.0254,0.0267
150,21,0.1429,4,0.0,0.03,NORMAL,64,1,1,INCREASE_AGING,-3.0387,-2.608,-3.3968,-2.6477,GREEDY,neutral,-0.0165,-25.0885,0.1052,N/A,N/A,0.1429,0.1429,0.0,0.0,0.0267,0.03
150,22,0.1429,4,0.0,0.0317,NORMAL,64,1,1,INCREASE_AGING,-3.0387,-2.6062,-3.3968,-2.6477,GREEDY,neutral,-0.0085,-25.097,0.1052,N/A,N/A,0.1429,0.1429,0.0,0.0,0.03,0.0317
150,23,0.1429,4,0.0,0.0333,NORMAL,64,1,1,INCREASE_AGING,-3.0387,-2.6044,-3.3968,-2.6477,GREEDY,neutral,-0.008,-25.105,0.1052,N/A,N/A,0.1429,0.1429,0.0,0.0,0.0317,0.0333
150,24,0.1429,4,0.0,0.035,NORMAL,64,1,1,INCREASE_AGING,-3.0387,-2.6026,-3.3968,-2.6477,GREEDY,neutral,-0.0085,-25.1135,0.1052,N/A,N/A,0.1429,0.1429,0.0,0.0,0.0333,0.035
150,25,0.1429,4,0.0,0.0367,NORMAL,64,1,1,INCREASE_AGING,-3.0387,-2.6009,-3.3968,-2.6477,GREEDY,neutral,-0.0085,-25.122,0.1052,N/A,N/A,0.1429,0.1429,0.0,0.0,0.035,0.0367
150,26,0.1429,4,0.0,0.0383,NORMAL,64,1,1,INCREASE_AGING,-3.0387,-2.5991,-3.3968,-2.6477,GREEDY,neutral,-0.008,-25.13,0.1052,N/A,N/A,0.1429,0.1429,0.0,0.0,0.0367,0.0383
150,27,0.1429,4,0.0,0.04,NORMAL,64,1,1,INCREASE_AGING,-3.0387,-2.5973,-3.3968,-2.6477,GREEDY,neutral,-0.0085,-25.1385,0.1052,N/A,N/A,0.1429,0.1429,0.0,0.0,0.0383,0.04
150,28,0.1429,4,0.0,0.0417,NORMAL,64,1,1,INCREASE_AGING,-3.0387,-2.5956,-3.3968,-2.6477,RANDOM,neutral,-0.0085,-25.147,0.1052,N/A,N/A,0.1429,0.1429,0.0,0.0,0.04,0.0417
150,29,0.1071,3,0.0,0.2056,NORMAL,64,2,2,DECREASE_AGING,-3.0387,-2.5956,-3.1033,-2.6477,RANDOM,neutral,-0.4615,-25.6085,0.1052,N/A,N/A,0.1429,0.1071,0.0,0.0,0.0417,0.2056
150,30,0.1071,3,0.0,0.2222,NORMAL,1,0,2,DECREASE_AGING,0.0,-0.9198,-0.9999,0.0,GREEDY,neutral,-0.083,-25.6915,0.1052,N/A,N/A,0.1071,0.1071,0.0,0.0,0.2056,0.2222
151,1,0.1071,3,0.0,0.2389,NORMAL,1,0,2,DECREASE_AGING,0.0,-0.9198,-0.9082,0.0,GREEDY,neutral,-0.0835,-0.0835,0.1036,N/A,N/A,0.1071,0.1071,0.0,0.0,0.2222,0.2389
151,2,0.1071,3,0.0,0.2556,NORMAL,1,0,2,DECREASE_AGING,0.0,-0.9198,-0.8157,0.0,GREEDY,neutral,-0.0835,-0.167,0.1036,N/A,N/A,0.1071,0.1071,0.0,0.0,0.2389,0.2556
151,3,0.1071,3,0.0,0.2722,NORMAL,2,2,2,DECREASE_AGING,0.0,-1.1798,0.0931,0.0,GREEDY,neutral,-0.083,-0.25,0.1036,N/A,N/A,0.1071,0.1071,0.0,0.0,0.2556,0.2722
151,4,0.1071,3,0.0,0.2889,NORMAL,2,2,2,DECREASE_AGING,0.0,-1.1798,0.0847,0.0,GREEDY,neutral,-0.0835,-0.3335,0.1036,N/A,N/A,0.1071,0.1071,0.0,0.0,0.2722,0.2889
151,5,0.1071,3,0.0,0.3056,NORMAL,2,2,2,DECREASE_AGING,0.0,-1.1798,0.0762,0.0,GREEDY,neutral,-0.0835,-0.417,0.1036,N/A,N/A,0.1071,0.1071,0.0,0.0,0.2889,0.3056
151,6,0.1071,3,0.0,0.3222,NORMAL,2,2,2,DECREASE_AGING,0.0,-1.1798,0.0679,0.0,GREEDY,neutral,-0.083,-0.5,0.1036,N/A,N/A,0.1071,0.1071,0.0,0.0,0.3056,0.3222
151,7,0.1071,3,0.0,0.3389,NORMAL,2,2,2,DECREASE_AGING,0.0,-1.1798,0.0594,0.0,RANDOM,neutral,-0.0835,-0.5835,0.1036,N/A,N/A,0.1071,0.1071,0.0,0.0,0.3222,0.3389
151,8,0.1071,3,0.0,0.2611,NORMAL,2,2,2,DECREASE_AGING,0.0,-1.1798,0.0983,0.0,GREEDY,neutral,0.389,-0.1945,0.1036,N/A,N/A,0.1071,0.1071,0.0,0.0,0.3389,0.2611
151,9,0.1071,3,0.0,0.2778,NORMAL,2,2,2,DECREASE_AGING,0.0,-1.1798,0.0898,0.0,GREEDY,neutral,-0.0835,-0.278,0.1036,N/A,N/A,0.1071,0.1071,0.0,0.0,0.2611,0.2778
151,10,0.1071,3,0.0,0.2944,NORMAL,2,2,2,DECREASE_AGING,0.0,-1.1798,0.0814,0.0,GREEDY,neutral,-0.083,-0.361,0.1036,N/A,N/A,0.1071,0.1071,0.0,0.0,0.2778,0.2944
151,11,0.1071,3,0.0,0.3111,NORMAL,2,2,2,DECREASE_AGING,0.0,-1.1798,0.073,0.0,GREEDY,neutral,-0.0835,-0.4445,0.1036,N/A,N/A,0.1071,0.1071,0.0,0.0,0.2944,0.3111
151,12,0.1071,3,0.0,0.3278,NORMAL,2,2,2,DECREASE_AGING,0.0,-1.1798,0.0646,0.0,GREEDY,neutral,-0.0835,-0.528,0.1036,N/A,N/A,0.1071,0.1071,0.0,0.0,0.3111,0.3278
151,13,0.1071,3,0.0,0.3444,NORMAL,2,2,2,DECREASE_AGING,0.0,-1.1798,0.0562,0.0,GREEDY,neutral,-0.083,-0.611,0.1036,N/A,N/A,0.1071,0.1071,0.0,0.0,0.3278,0.3444
151,14,0.1071,3,0.0,0.3611,NORMAL,2,2,2,DECREASE_AGING,0.0,-1.1798,0.0478,0.0,GREEDY,neutral,-0.0835,-0.6945,0.1036,N/A,N/A,0.1071,0.1071,0.0,0.0,0.3444,0.3611
151,15,0.1071,3,0.0,0.3778,NORMAL,2,2,2,DECREASE_AGING,0.0,-1.1798,0.0347,0.0,GREEDY,neutral,-0.0835,-0.778,0.1036,N/A,N/A,0.1071,0.1071,0.0,0.0,0.3611,0.3778
151,16,0.1071,3,0.0,0.3944,NORMAL,3,0,2,DECREASE_AGING,0.0,-1.1296,-1.6077,0.0,GREEDY,neutral,-0.083,-0.861,0.1036,N/A,N/A,0.1071,0.1071,0.0,0.0,0.3778,0.3944
151,17,0.1071,3,0.0,0.4111,NORMAL,3,0,2,DECREASE_AGING,0.0,-1.1296,-1.4553,0.0,GREEDY,neutral,-0.0835,-0.9445,0.1036,N/A,N/A,0.1071,0.1071,0.0,0.0,0.3944,0.4111
151,18,0.1071,3,0.0,0.4278,NORMAL,3,0,2,DECREASE_AGING,0.0,-1.1296,-1.3181,0.0,GREEDY,neutral,-0.0835,-1.028,0.1036,N/A,N/A,0.1071,0.1071,0.0,0.0,0.4111,0.4278
151,19,0.1071,3,0.0,0.4444,NORMAL,3,0,2,DECREASE_AGING,0.0,-1.1296,-1.1946,0.0,GREEDY,neutral,-0.083,-1.111,0.1036,N/A,N/A,0.1071,0.1071,0.0,0.0,0.4278,0.4444
151,20,0.1071,3,0.0,0.4611,NORMAL,3,0,2,DECREASE_AGING,0.0,-1.1296,-1.0835,0.0,GREEDY,neutral,-0.0835,-1.1945,0.1036,N/A,N/A,0.1071,0.1071,0.0,0.0,0.4444,0.4611
151,21,0.1071,3,0.0,0.4778,NORMAL,3,0,2,DECREASE_AGING,0.0,-1.1296,-0.9835,0.0,GREEDY,neutral,-0.0835,-1.278,0.1036,N/A,N/A,0.1071,0.1071,0.0,0.0,0.4611,0.4778
151,22,0.1071,3,0.0,0.4944,NORMAL,3,0,2,DECREASE_AGING,0.0,-1.1296,-0.8935,0.0,GREEDY,neutral,-0.083,-1.361,0.1036,N/A,N/A,0.1071,0.1071,0.0,0.0,0.4778,0.4944
151,23,0.1071,3,0.0,0.5111,NORMAL,3,2,2,DECREASE_AGING,0.0,-1.1296,-0.6393,0.0,RANDOM,neutral,-0.0835,-1.4445,0.1036,N/A,N/A,0.1071,0.1071,0.0,0.0,0.4944,0.5111
151,24,0.1071,3,0.0,0.0528,NORMAL,4,1,1,INCREASE_AGING,0.0,1.8035,-0.0159,0.0,GREEDY,neutral,2.2915,0.847,0.1036,N/A,N/A,0.1071,0.1071,0.0,0.0,0.5111,0.0528
151,25,0.1071,3,0.0,0.5444,NORMAL,0,0,2,DECREASE_AGING,0.0,-2.4852,-1.9609,0.0,GREEDY,neutral,-2.458,-1.611,0.1036,N/A,N/A,0.1071,0.1071,0.0,0.0,0.0528,0.5444
151,26,0.1071,3,0.0,0.0561,NORMAL,4,1,1,INCREASE_AGING,0.0,1.8673,-0.0159,0.0,GREEDY,neutral,2.4415,0.8305,0.1036,N/A,N/A,0.1071,0.1071,0.0,0.0,0.5444,0.0561
151,27,0.1071,3,0.0,0.5944,NORMAL,0,0,2,DECREASE_AGING,0.0,-2.4852,-1.8483,0.0,GREEDY,neutral,-2.683,-1.8525,0.1036,N/A,N/A,0.1071,0.1071,0.0,0.0,0.0561,0.5944
