Occupancy,Flood,Age
0.250,0.000,0.014
0.250,0.000,0.015
0.250,0.000,0.016
0.250,0.000,0.017
0.250,0.000,0.018
0.250,0.000,0.021
0.250,0.000,0.021
0.250,0.000,0.022
0.250,0.000,0.023
0.250,0.000,0.024
0.250,0.000,0.025
0.250,0.000,0.027
0.250,0.000,0.028
0.250,0.000,0.029
0.250,0.000,0.029
0.250,0.000,0.030
0.250,0.000,0.033
0.250,0.000,0.033
0.250,0.000,0.034
0.250,0.000,0.039
0.250,0.000,0.039
0.250,0.000,0.041
0.250,0.000,0.040
0.250,0.000,0.041
0.250,0.000,0.041
0.250,0.000,0.042
0.250,0.000,0.043
0.250,0.000,0.044
0.250,0.000,0.048
0.250,0.000,0.047
0.250,0.000,0.048
0.250,0.000,0.052
0.250,0.000,0.051
0.250,0.000,0.052
0.250,0.000,0.056
0.250,0.000,0.057
0.286,0.125,0.048
0.286,0.000,0.050
0.286,0.000,0.052
0.286,0.000,0.053
0.286,0.000,0.058
0.286,0.000,0.060
0.286,0.000,0.062
0.286,0.000,0.063
0.286,0.000,0.063
0.321,0.111,0.058
0.321,0.000,0.063
0.321,0.000,0.065
0.321,0.000,0.065
0.321,0.000,0.067
0.321,0.000,0.069
0.321,0.000,0.071
0.321,0.000,0.076
0.357,0.000,0.046
0.357,0.000,0.046
0.357,0.000,0.050
0.357,0.000,0.060
0.357,0.000,0.064
0.357,0.000,0.066
0.357,0.000,0.074
0.357,0.000,0.078
0.357,0.000,0.080
0.357,0.000,0.083
0.357,0.000,0.084
0.357,0.000,0.086
0.357,0.000,0.088
0.357,0.000,0.090
0.357,0.000,0.092
0.357,0.000,0.095
0.357,0.000,0.096
0.357,0.000,0.097
0.357,0.000,0.100
0.357,0.000,0.102
0.393,0.091,0.082
0.393,0.000,0.086
0.393,0.000,0.088
0.393,0.000,0.092
0.393,0.000,0.090
0.393,0.000,0.095
0.393,0.000,0.096
0.393,0.000,0.098
0.393,0.000,0.102
0.393,0.000,0.107
0.393,0.000,0.109
0.393,0.000,0.111
0.393,0.000,0.115
0.393,0.000,0.117
0.393,0.000,0.121
0.393,0.000,0.124
0.393,0.000,0.126
0.393,0.000,0.131
0.393,0.000,0.132
0.393,0.000,0.134
0.393,0.000,0.139
0.393,0.000,0.141
0.393,0.000,0.143
0.393,0.000,0.148
0.393,0.000,0.149
0.393,0.000,0.151
0.393,0.000,0.156
0.286,0.000,0.058
0.286,0.000,0.062
0.286,0.000,0.033
0.286,0.000,0.035
0.286,0.000,0.038
0.286,0.000,0.040
0.286,0.000,0.037
0.286,0.000,0.040
0.286,0.000,0.042
0.286,0.000,0.047
0.286,0.000,0.050
0.286,0.000,0.053
0.286,0.000,0.057
0.286,0.000,0.063
0.286,0.000,0.067
0.286,0.000,0.070
0.286,0.000,0.077
0.286,0.000,0.080
0.286,0.000,0.083
0.250,0.000,0.069
0.214,0.000,0.054
0.214,0.000,0.058
0.214,0.000,0.061
0.214,0.000,0.064
0.214,0.000,0.068
0.250,0.143,0.044
0.250,0.000,0.047
0.250,0.000,0.051
0.250,0.000,0.054
0.250,0.000,0.052
0.250,0.000,0.055
0.250,0.000,0.059
0.250,0.000,0.065
0.286,0.125,0.060
0.286,0.000,0.064
0.286,0.000,0.070
0.286,0.000,0.074
0.286,0.000,0.077
0.286,0.000,0.080
0.286,0.000,0.084
0.286,0.000,0.087
0.286,0.000,0.094
0.286,0.000,0.097
0.286,0.000,0.100
0.286,0.000,0.104
0.286,0.000,0.110
0.286,0.000,0.114
0.286,0.000,0.117
0.286,0.000,0.120
0.286,0.000,0.127
0.286,0.000,0.130
0.286,0.000,0.134
0.286,0.000,0.140
0.286,0.000,0.144
0.286,0.000,0.147
0.286,0.000,0.154
0.286,0.000,0.157
0.286,0.000,0.160
0.286,0.000,0.167
0.286,0.000,0.170
0.286,0.000,0.174
0.286,0.000,0.180
0.143,0.000,0.137
0.143,0.000,0.140
0.143,0.000,0.143
0.143,0.000,0.150
0.143,0.000,0.153
0.143,0.000,0.157
0.143,0.000,0.160
0.143,0.000,0.163
0.143,0.000,0.170
0.143,0.000,0.173
0.143,0.000,0.177
0.143,0.000,0.180
0.143,0.000,0.187
0.143,0.000,0.190
0.143,0.000,0.193
0.036,0.000,0.190
0.036,0.000,0.193
0.036,0.000,0.197
0.071,1.000,0.000
0.071,0.000,0.000
0.071,0.000,0.000
0.071,0.000,0.000
0.071,0.000,0.003
0.071,0.000,0.000
0.071,0.000,0.000
0.071,0.000,0.000
0.071,0.000,0.000
0.071,0.000,0.003
0.071,0.000,0.000
0.071,0.000,0.000
0.071,0.000,0.000
0.071,0.000,0.000
0.071,0.000,0.003
0.071,0.000,0.000
0.071,0.000,0.000
0.071,0.000,0.003
0.071,0.000,0.003
0.071,0.000,0.000
0.071,0.000,0.000
0.071,0.000,0.000
0.071,0.000,0.000
0.071,0.000,0.000
0.071,0.000,0.000
0.071,0.000,0.003
0.071,0.000,0.007
0.071,0.000,0.010
0.071,0.000,0.013
0.071,0.000,0.020
0.071,0.000,0.023
0.071,0.000,0.027
0.071,0.000,0.033
0.071,0.000,0.037
0.071,0.000,0.043
0.071,0.000,0.047
0.071,0.000,0.053
0.071,0.000,0.060
0.071,0.000,0.063
0.071,0.000,0.070
0.071,0.000,0.073
0.071,0.000,0.080
0.071,0.000,0.083
0.071,0.000,0.087
0.071,0.000,0.093
0.071,0.000,0.097
0.071,0.000,0.100
0.071,0.000,0.107
0.071,0.000,0.110
0.071,0.000,0.113
0.071,0.000,0.117
0.071,0.000,0.120
0.071,0.000,0.127
0.071,0.000,0.130
0.071,0.000,0.133
0.071,0.000,0.137
0.071,0.000,0.140
0.071,0.000,0.147
0.071,0.000,0.150
0.071,0.000,0.153
0.071,0.000,0.157
0.071,0.000,0.163
0.071,0.000,0.167
0.143,0.500,0.087
0.143,0.000,0.087
0.143,0.000,0.088
0.143,0.000,0.093
0.143,0.000,0.093
0.143,0.000,0.095
0.143,0.000,0.097
0.143,0.000,0.098
0.143,0.000,0.102
0.143,0.000,0.103
0.143,0.000,0.105
0.143,0.000,0.108
0.143,0.000,0.110
0.143,0.000,0.112
0.143,0.000,0.113
0.143,0.000,0.117
0.143,0.000,0.118
0.143,0.000,0.120
0.143,0.000,0.122
0.143,0.000,0.123
0.071,0.000,0.000
0.071,0.000,0.003
0.071,0.000,0.003
0.071,0.000,0.000
0.071,0.000,0.003
0.071,0.000,0.003
0.071,0.000,0.000
0.071,0.000,0.000
0.071,0.000,0.000
0.071,0.000,0.003
0.071,0.000,0.000
0.071,0.000,0.000
0.143,0.500,0.003
0.143,0.000,0.003
0.143,0.000,0.002
0.143,0.000,0.003
0.143,0.000,0.003
0.143,0.000,0.003
0.143,0.000,0.003
0.143,0.000,0.002
0.143,0.000,0.000
0.143,0.000,0.005
0.143,0.000,0.003
0.143,0.000,0.003
0.143,0.000,0.002
0.143,0.000,0.003
0.143,0.000,0.005
0.143,0.000,0.003
0.143,0.000,0.003
0.179,0.200,0.001
0.179,0.000,0.005
0.179,0.000,0.004
0.179,0.000,0.001
0.179,0.000,0.002
0.179,0.000,0.001
0.179,0.000,0.005
0.179,0.000,0.004
0.179,0.000,0.005
0.179,0.000,0.003
0.179,0.000,0.001
0.179,0.000,0.003
0.179,0.000,0.004
0.179,0.000,0.001
0.179,0.000,0.003
0.179,0.000,0.001
0.179,0.000,0.003
0.179,0.000,0.002
0.179,0.000,0.000
0.179,0.000,0.003
0.179,0.000,0.002
0.179,0.000,0.000
0.179,0.000,0.003
0.179,0.000,0.002
0.179,0.000,0.000
0.179,0.000,0.002
0.179,0.000,0.002
0.179,0.000,0.004
0.179,0.000,0.002
0.179,0.000,0.000
0.179,0.000,0.004
0.179,0.000,0.002
0.286,0.375,0.003
0.286,0.000,0.000
0.286,0.000,0.000
0.286,0.000,0.000
0.286,0.000,0.001
0.286,0.000,0.002
0.286,0.000,0.001
0.286,0.000,0.000
0.286,0.000,0.004
0.286,0.000,0.003
0.286,0.000,0.000
0.286,0.000,0.001
0.286,0.000,0.003
0.286,0.000,0.004
0.286,0.000,0.001
0.286,0.000,0.000
0.286,0.000,0.004
0.286,0.000,0.001
0.286,0.000,0.000
0.286,0.000,0.004
0.286,0.000,0.003
0.286,0.000,0.000
0.286,0.000,0.003
0.286,0.000,0.002
0.321,0.111,0.001
0.321,0.000,0.002
0.321,0.000,0.001
0.321,0.000,0.002
0.321,0.000,0.001
0.321,0.000,0.000
0.321,0.000,0.002
0.321,0.000,0.001
0.321,0.000,0.002
0.321,0.000,0.001
0.321,0.000,0.001
0.321,0.000,0.001
0.321,0.000,0.000
0.321,0.000,0.001
0.321,0.000,0.001
0.321,0.000,0.002
0.321,0.000,0.001
0.321,0.000,0.000
0.357,0.000,0.001
0.357,0.000,0.002
0.357,0.000,0.007
0.357,0.000,0.005
0.357,0.000,0.006
0.357,0.000,0.006
0.393,0.000,0.008
0.393,0.000,0.011
0.393,0.000,0.013
0.393,0.000,0.011
0.393,0.000,0.017
0.393,0.000,0.016
0.393,0.000,0.017
0.393,0.000,0.019
0.393,0.000,0.020
0.393,0.000,0.022
0.393,0.000,0.023
0.393,0.000,0.025
0.393,0.000,0.030
0.393,0.000,0.032
0.393,0.000,0.033
0.393,0.000,0.032
0.393,0.000,0.035
0.393,0.000,0.038
0.393,0.000,0.039
0.393,0.000,0.041
0.393,0.000,0.042
0.393,0.000,0.043
0.393,0.000,0.044
0.393,0.000,0.047
0.393,0.000,0.051
0.429,0.083,0.049
0.429,0.000,0.048
0.429,0.000,0.049
0.429,0.000,0.051
0.429,0.000,0.052
0.429,0.000,0.054
0.429,0.000,0.055
0.429,0.000,0.057
0.429,0.000,0.058
0.429,0.000,0.049
0.429,0.000,0.050
0.429,0.000,0.051
0.429,0.000,0.053
0.429,0.000,0.052
0.429,0.000,0.052
0.429,0.000,0.054
0.429,0.000,0.055
0.429,0.000,0.056
0.429,0.000,0.058
0.429,0.000,0.062
0.429,0.000,0.064
0.429,0.000,0.065
0.429,0.000,0.067
0.429,0.000,0.067
0.429,0.000,0.068
0.429,0.000,0.070
0.429,0.000,0.070
0.429,0.000,0.037
0.429,0.000,0.039
0.429,0.000,0.041
0.429,0.000,0.042
0.429,0.000,0.044
0.429,0.000,0.043
0.429,0.000,0.045
0.429,0.000,0.046
0.429,0.000,0.048
0.429,0.000,0.051
0.429,0.000,0.053
0.429,0.000,0.055
0.429,0.000,0.057
0.429,0.000,0.059
0.429,0.000,0.062
0.429,0.000,0.064
0.429,0.000,0.066
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
